AnimalId,MovementId,MovementDate,OffLocationKey,OnLocationKey,Birth,Death,Stay_Length,Valid_History,OffX,OffY,OnX,OnY,Distance
997150,19,2010-11-28T00:00:00.000Z,87022,382186,false,false,1,0,391126,227810,383487,213437,16276
997150,10,2002-09-22T00:00:00.000Z,2792,407815,false,false,278,0,448400,173523,452447,310893,137429
997150,13,2003-09-06T00:00:00.000Z,407815,132218,false,false,1882,0,452447,310893,438974,322523,17798
997150,16,2008-11-20T00:00:00.000Z,86968,87022,false,false,362,0,392973,232778,391126,227810,5300
997150,11,2003-06-27T00:00:00.000Z,407815,789664,false,false,5,0,452447,310893,432315,271422,44308
997150,14,2008-10-31T00:00:00.000Z,132218,110108,false,false,1,0,438974,322523,388487,254822,84453
997150,17,2009-11-17T00:00:00.000Z,87022,1423300,false,false,11,0,391126,227810,392071,228963,1490
997150,20,2010-11-29T00:00:00.000Z,382186,,false,true,,0,,,,,
997150,9,2002-09-20T00:00:00.000Z,407815,2792,false,false,2,0,452447,310893,448400,173523,137429
997150,12,2003-07-02T00:00:00.000Z,789664,407815,false,false,66,0,432315,271422,452447,310893,44308
997150,15,2008-11-01T00:00:00.000Z,110108,86968,false,false,19,0,388487,254822,392973,232778,22495
997150,18,2009-11-28T00:00:00.000Z,1423300,87022,false,false,365,0,392071,228963,391126,227810,1490
