AnimalId,MovementId,MovementDate,OffLocationKey,OnLocationKey,Birth,Death,Stay_Length,Valid_History,OffX,OffY,OnX,OnY,Distance
94367248,50,2014-06-15T00:00:00.000Z,790389,25760396,false,false,0,0,377894,242742,371030,230567,13976
94367248,53,2014-09-19T00:00:00.000Z,25760396,2653,false,false,2,0,371030,230567,448881,173282,96655
94367248,56,2015-05-23T00:00:00.000Z,790593,25760396,false,false,10,0,298701,90301,371030,230567,157816
94367248,59,2015-06-10T00:00:00.000Z,25760396,790389,false,false,4,0,371030,230567,377894,242742,13976
94367248,9,2009-11-07T00:00:00.000Z,25760396,900563,false,false,0,0,371030,230567,357056,183125,49457
94367248,12,2010-05-03T00:00:00.000Z,25746937,25760396,false,false,115,0,350338,172181,371030,230567,61944
94367248,15,2010-09-04T00:00:00.000Z,25760396,791199,false,false,0,0,371030,230567,421212,232137,50206
94367248,18,2010-09-19T00:00:00.000Z,2653,25760396,false,false,13,0,448881,173282,371030,230567,96655
94367248,38,2012-09-16T00:00:00.000Z,2653,25760396,false,false,253,0,448881,173282,371030,230567,96655
94367248,41,2013-06-04T00:00:00.000Z,25760396,25894,false,false,4,0,371030,230567,196958,72351,235230
94367248,44,2013-06-16T00:00:00.000Z,790389,25760396,false,false,74,0,377894,242742,371030,230567,13976
94367248,47,2013-09-07T00:00:00.000Z,25760396,791199,false,false,0,0,371030,230567,421212,232137,50206
94367248,5,2009-08-27T00:00:00.000Z,25760396,790725,false,false,0,0,371030,230567,350654,213188,26780
94367248,8,2009-09-20T00:00:00.000Z,2653,25760396,false,false,48,0,448881,173282,371030,230567,96655
94367248,11,2010-05-03T00:00:00.000Z,25760396,25746937,false,false,0,0,371030,230567,350338,172181,61944
94367248,14,2010-08-26T00:00:00.000Z,790725,25760396,false,false,9,0,350654,213188,371030,230567,26780
94367248,0,2009-01-08T00:00:00.000Z,,25760396,true,false,137,0,,,,,
94367248,3,2009-06-18T00:00:00.000Z,25760396,790389,false,false,2,0,371030,230567,377894,242742,13976
94367248,6,2009-08-27T00:00:00.000Z,790725,25760396,false,false,22,0,350654,213188,371030,230567,26780
94367248,58,2015-06-06T00:00:00.000Z,25894,25760396,false,false,4,0,196958,72351,371030,230567,235230
94367248,37,2012-09-14T00:00:00.000Z,25760396,2653,false,false,2,0,371030,230567,448881,173282,96655
94367248,40,2013-05-31T00:00:00.000Z,790520,25760396,false,false,4,0,365067,139319,371030,230567,91442
94367248,43,2013-06-13T00:00:00.000Z,25760396,790389,false,false,3,0,371030,230567,377894,242742,13976
94367248,17,2010-09-17T00:00:00.000Z,25760396,2653,false,false,2,0,371030,230567,448881,173282,96655
94367248,20,2010-10-02T00:00:00.000Z,25799744,25760396,false,false,241,0,432614,271434,371030,230567,73910
94367248,23,2011-06-16T00:00:00.000Z,25760396,790389,false,false,3,0,371030,230567,377894,242742,13976
94367248,26,2011-07-21T00:00:00.000Z,275700,25760396,false,false,35,0,303792,252024,371030,230567,70578
94367248,33,2012-08-30T00:00:00.000Z,25760396,790725,false,false,0,0,371030,230567,350654,213188,26780
94367248,36,2012-09-01T00:00:00.000Z,791199,25760396,false,false,13,0,421212,232137,371030,230567,50206
94367248,39,2013-05-27T00:00:00.000Z,25760396,790520,false,false,4,0,371030,230567,365067,139319,91442
94367248,46,2013-08-29T00:00:00.000Z,790725,25760396,false,false,9,0,350654,213188,371030,230567,26780
94367248,49,2014-06-11T00:00:00.000Z,25760396,790389,false,false,4,0,371030,230567,377894,242742,13976
94367248,52,2014-09-06T00:00:00.000Z,,25760396,false,false,13,0,,,,,
94367248,55,2015-05-19T00:00:00.000Z,25760396,790593,false,false,4,0,371030,230567,298701,90301,157816
94367248,1,2009-05-25T00:00:00.000Z,25760396,790520,false,false,4,0,371030,230567,365067,139319,91442
94367248,4,2009-06-20T00:00:00.000Z,790389,25760396,false,false,68,0,377894,242742,371030,230567,13976
94367248,7,2009-09-18T00:00:00.000Z,25760396,2653,false,false,2,0,371030,230567,448881,173282,96655
94367248,10,2009-11-07T00:00:00.000Z,900563,25760396,false,false,177,0,357056,183125,371030,230567,49457
94367248,21,2011-05-31T00:00:00.000Z,25760396,790520,false,false,3,0,371030,230567,365067,139319,91442
94367248,24,2011-06-19T00:00:00.000Z,790389,25760396,false,false,27,0,377894,242742,371030,230567,13976
94367248,27,2011-08-25T00:00:00.000Z,25760396,790725,false,false,0,0,371030,230567,350654,213188,26780
94367248,30,2011-09-18T00:00:00.000Z,2653,25760396,false,false,270,0,448881,173282,371030,230567,96655
94367248,13,2010-08-26T00:00:00.000Z,25760396,790725,false,false,0,0,371030,230567,350654,213188,26780
94367248,16,2010-09-04T00:00:00.000Z,791199,25760396,false,false,13,0,421212,232137,371030,230567,50206
94367248,19,2010-10-02T00:00:00.000Z,25760396,25799744,false,false,0,0,371030,230567,432614,271434,73910
94367248,22,2011-06-03T00:00:00.000Z,790520,25760396,false,false,13,0,365067,139319,371030,230567,91442
94367248,42,2013-06-08T00:00:00.000Z,25894,25760396,false,false,5,0,196958,72351,371030,230567,235230
94367248,45,2013-08-29T00:00:00.000Z,25760396,790725,false,false,0,0,371030,230567,350654,213188,26780
94367248,48,2013-09-07T00:00:00.000Z,791199,25760396,false,false,277,0,421212,232137,371030,230567,50206
94367248,51,2014-06-15T00:00:00.000Z,25760396,,false,false,83,0,,,,,
94367248,2,2009-05-29T00:00:00.000Z,790520,25760396,false,false,20,0,365067,139319,371030,230567,91442
94367248,54,2014-09-21T00:00:00.000Z,2653,25760396,false,false,240,0,448881,173282,371030,230567,96655
94367248,57,2015-06-02T00:00:00.000Z,25760396,25894,false,false,4,0,371030,230567,196958,72351,235230
94367248,60,2015-06-14T00:00:00.000Z,790389,25760396,false,false,225,0,377894,242742,371030,230567,13976
94367248,25,2011-07-16T00:00:00.000Z,25760396,275700,false,false,5,0,371030,230567,303792,252024,70578
94367248,28,2011-08-25T00:00:00.000Z,790725,25760396,false,false,22,0,350654,213188,371030,230567,26780
94367248,31,2012-06-14T00:00:00.000Z,25760396,790389,false,false,3,0,371030,230567,377894,242742,13976
94367248,34,2012-08-30T00:00:00.000Z,790725,25760396,false,false,2,0,350654,213188,371030,230567,26780
94367248,29,2011-09-16T00:00:00.000Z,25760396,2653,false,false,2,0,371030,230567,448881,173282,96655
94367248,32,2012-06-17T00:00:00.000Z,790389,25760396,false,false,74,0,377894,242742,371030,230567,13976
94367248,35,2012-09-01T00:00:00.000Z,25760396,791199,false,false,0,0,371030,230567,421212,232137,50206
