AnimalId,MovementId,MovementDate,OffLocationKey,OnLocationKey,Birth,Death,Stay_Length,Valid_History,OffX,OffY,OnX,OnY,Distance
2701197,2,2004-04-24T00:00:00.000Z,103016,107374,false,false,520,0,361021,224270,389569,246927,36446
2701197,5,2010-06-09T00:00:00.000Z,85626,103016,false,false,1,0,374966,216723,361021,224270,15856
2701197,8,2012-11-27T00:00:00.000Z,1421235,202244,false,false,0,0,407555,336064,398110,355566,21668
2701197,1,2004-04-23T00:00:00.000Z,102816,103016,false,false,1,0,360155,226445,361021,224270,2341
2701197,4,2005-09-26T00:00:00.000Z,103016,85626,false,false,1717,0,361021,224270,374966,216723,15856
2701197,7,2011-04-11T00:00:00.000Z,204899,1421235,false,false,596,0,409180,321030,407555,336064,15121
2701197,10,2012-11-28T00:00:00.000Z,1434082,,false,true,,0,,,,,
2701197,9,2012-11-27T00:00:00.000Z,202244,1434082,false,false,1,0,398110,355566,,,
2701197,3,2005-09-26T00:00:00.000Z,107374,103016,false,false,0,0,389569,246927,361021,224270,36446
2701197,6,2010-06-10T00:00:00.000Z,103016,204899,false,false,305,0,361021,224270,409180,321030,108082
