AnimalId,MovementId,MovementDate,OffLocationKey,OnLocationKey,Birth,Death,Stay_Length,Valid_History,OffX,OffY,OnX,OnY,Distance
88678715,37,2011-06-26T00:00:00.000Z,316700,81832,false,false,2,1,298262,666930,389316,225772,450456
88678715,3,2008-05-14T00:00:00.000Z,81832,790593,false,false,3,1,389316,225772,298701,90301,162983
88678715,6,2008-06-07T00:00:00.000Z,25894,81832,false,false,5,1,196958,72351,389316,225772,246047
88678715,9,2008-06-23T00:00:00.000Z,81832,790251,false,false,3,1,389316,225772,614757,310351,240784
88678715,12,2008-08-23T00:00:00.000Z,81832,790511,false,false,2,1,389316,225772,525897,154159,154216
88678715,11,2008-07-07T00:00:00.000Z,173351,81832,false,false,47,1,443921,235124,389316,225772,55400
88678715,14,2008-09-18T00:00:00.000Z,81832,2653,false,false,3,1,389316,225772,448881,173282,79392
88678715,17,2008-11-16T00:00:00.000Z,790331,81832,false,false,17,1,392636,322810,389316,225772,97094
88678715,20,2010-05-18T00:00:00.000Z,81832,790593,false,false,4,1,389316,225772,298701,90301,162983
88678715,44,2011-08-27T00:00:00.000Z,81832,790511,false,false,2,1,389316,225772,525897,154159,154216
88678715,47,2011-09-18T00:00:00.000Z,2653,81832,false,false,290,1,448881,173282,389316,225772,79392
88678715,50,2012-07-21T00:00:00.000Z,81832,275700,false,false,5,1,389316,225772,303792,252024,89462
88678715,19,2008-12-06T00:00:00.000Z,790520,81832,false,false,528,1,365067,139319,389316,225772,89789
88678715,22,2010-05-31T00:00:00.000Z,81832,790520,false,false,4,1,389316,225772,365067,139319,89789
88678715,25,2010-06-12T00:00:00.000Z,25894,81832,false,false,9,1,196958,72351,389316,225772,246047
88678715,28,2010-06-28T00:00:00.000Z,81832,790251,false,false,3,1,389316,225772,614757,310351,240784
88678715,7,2008-06-12T00:00:00.000Z,81832,790389,false,false,2,1,389316,225772,377894,242742,20455
88678715,10,2008-06-26T00:00:00.000Z,790251,173351,false,false,11,1,614757,310351,443921,235124,186665
88678715,13,2008-08-25T00:00:00.000Z,790511,81832,false,false,24,1,525897,154159,389316,225772,154216
88678715,16,2008-11-14T00:00:00.000Z,81832,790331,false,false,2,1,389316,225772,392636,322810,97094
