AnimalId,MovementId,MovementDate,OffLocationKey,OnLocationKey,Birth,Death,Stay_Length,Valid_History,OffX,OffY,OnX,OnY,Distance
5193657,7,2005-05-24T00:00:00.000Z,96962,296064,false,false,233,1,457485,84873,270707,196952,217824
5193657,10,2006-10-26T00:00:00.000Z,296064,103016,false,false,0,1,270707,196952,361021,224270,94355
5193657,9,2006-08-24T00:00:00.000Z,296438,296064,false,false,63,1,263094,203841,270707,196952,10267
5193657,12,2010-04-27T00:00:00.000Z,85499,25754000,false,false,0,1,366728,208774,406638,198793,41139
5193657,15,2011-04-07T00:00:00.000Z,243862,382054,false,false,0,1,443463,404215,513784,463866,92213
5193657,13,2010-04-27T00:00:00.000Z,25754000,172198,false,false,7,1,406638,198793,472464,381463,194168
5193657,16,2011-04-07T00:00:00.000Z,382054,,false,true,,1,,,,,
5193657,6,2005-05-13T00:00:00.000Z,382920,96962,false,false,11,1,470852,205219,457485,84873,121086
5193657,5,2005-05-13T00:00:00.000Z,2680,382920,false,false,0,1,455554,161847,470852,205219,45990
5193657,8,2006-01-12T00:00:00.000Z,296064,296438,false,false,224,1,270707,196952,263094,203841,10267
5193657,11,2006-10-26T00:00:00.000Z,103016,85499,false,false,1279,1,361021,224270,366728,208774,16513
5193657,14,2010-05-04T00:00:00.000Z,172198,243862,false,false,338,1,472464,381463,443463,404215,36860
